TICKER,Sector,Industry
LONCF,Materials,Precious Metals Gold Mining 
GYSLF,Materials,Precious Metals Gold Mining 
FRCN,Industrials,Commercial & Professional Services
AGPDF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
CWLDY,Consumer Discretionary,Hotels Leisure & Consumer Services
HRGLY,Financials,Diversified Financials
DLMAF,Consumer Discretionary,Distributors Multiline Retail
SOAN,Consumer Staples,Household & Personal Products
TSOCF,Consumer Discretionary,Construction & Engineering
CIAU,Information Technology,Communications Equipment
WSRRF,Materials,Precious Metals Gold Mining 
ITAYY,Energy,Coal & Consumable Fuels 
ELMUY,Communication Services,Diversified Telecommunication Services
PPZRF,Materials,Precious Metals Gold Mining 
TKYMY,Materials,Specialty Chemicals 
CADGF,Materials,Containers & Packaging
SNGY,Consumer Discretionary,Restaurants
DXBGY,Financials,Banks
EENR,Industrials,Trading Companies & Distributors
TPRKD,Industrials,Trading Companies & Distributors
CEVIY,Financials,Diversified Financials
UMICY,Materials,Specialty Chemicals 
PPTA,Materials,Precious Metals Gold Mining 
UIBGF,Financials,Insurance Brokers & Reinsurance
FBHS,Industrials,Building Products
SNFRF,Materials,Chemicals
VGREF,Energy,Coal & Consumable Fuels 
UREQF,Energy,Coal & Consumable Fuels 
OEZVF,Utilities,Electric Utilities
ITMPF,Industrials,Electrical Equipment
ENRT,Materials,Precious Metals Gold Mining 
RCDOF,Industrials,Commercial & Professional Services
XNGSF,Utilities,Gas Utilities
DNTUF,Communication Services,Media
MARUF,Industrials,Trading Companies & Distributors
KIMTF,Consumer Discretionary,Auotomobiles & Components
ENGGF,Energy,Gas Utilities
SDSS,Information Technology,Computers Electronics
NTLK,Communication Services,Diversified Telecommunication Services
MDAV,Consumer Staples,Household & Personal Products
XTRM,Consumer Discretionary,Specialty Retail
FBSE,Information Technology,Software
SMPR,Materials,Precious Metals Gold Mining 
SHWGF,Health Care,Health Crare Equipment & Technology
CCYY,Financials,Banks
SPSTF,Industrials,Transportation Air Freight & Marine
SBFM,Health Care,Biotechnology Life Sciences
BIXT,Health Care,Biotechnology Life Sciences
RCMH,Information Technology,Internet Software & IT Services
VPGLF,Financials,Diversified Financials
HMCTF,Industrials,Transportation Air Freight & Marine
GULRF,Industrials,Industrial Conglomerates
SPXCF,Financials,Diversified Financials
NERG,Industrials,Commercial & Professional Services
PMNXF,Materials,Precious Metals Gold Mining 
RCKHF,Energy,Oil & Gas Exploration & Production 
GACR,Consumer Discretionary,Specialty Retail
MOPN,Industrials,Commercial & Professional Services
AERS,Information Technology,Communications Equipment
HCHDF,Materials,Precious Metals Gold Mining 
ZTCOF,Information Technology,Communications Equipment
MAWHF,Consumer Discretionary,Household Durables (non-Homebuilding)
UMFG,Health Care,Pharmaceuticals
OROVF,Industrials,Transportation Air Freight & Marine
AGLNF,Utilities,Multi-Utilities Water Utilities Power
NRBT,Industrials,Industrial Machinery
EUTLF,Communication Services,Media
SKLKF,Financials,Banks
AHROQ,Health Care,Pharmaceuticals
ICL,Materials,Chemicals
PSYC,Information Technology,Internet Software & IT Services
SHMN,Health Care,Pharmaceuticals
CSSXF,Industrials,Construction & Engineering
BACHF,Financials,Banks
TGSNF,Energy,Oil & Gas Equipment & Services 
TMSH,Financials,Diversified Financials
WEICF,Industrials,Construction & Farm Machinery
SGAMF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
GMDTF,Health Care,Health Care Providers (non-HMO)
BCKIF,Industrials,Aerospace & Defense 
THYCF,Materials,Construction Materials 
AMADF,Information Technology,Internet Software & IT Services
BASA,Materials,Chemicals
BKAHF,Financials,Banks
LHGI,Industrials,Industrial Conglomerates
MOGLF,Materials,Aluminum Steel
AAIGF,Financials,Life Health & Multi-line Insurance
ADBCF,Materials,Construction Materials 
SLRK,Financials,Banks
GBERY,Industrials,Building Products
GNSG,Consumer Discretionary,Distributors Multiline Retail
SNWAF,Industrials,Building Products
PXMFF,Materials,Precious Metals Gold Mining 
WKCMF,Materials,Specialty Chemicals 
RTOBF,Financials,Diversified Financials
UNSS,Information Technology,Semiconductors
LTCP,Information Technology,Internet Software & IT Services
BITGF,Health Care,Biotechnology Life Sciences
DLTI,Materials,Chemicals
SAFRF,Industrials,Aerospace & Defense 
PMOIF,Energy,Oil & Gas Exploration & Production 
BVRDF,Industrials,Commercial & Professional Services
HTCTF,Communication Services,Wireless Telecommunication Services
CUCSF,Industrials,Construction & Engineering
IFLM,Communication Services,Media
GDYMF,Utilities,Multi-Utilities Water Utilities Power
DITTF,Real Estate,Real Estate
CHIT,Real Estate,Real Estate
VYCO,Health Care,Health Crare Equipment & Technology
MMEX,Energy,Coal & Consumable Fuels 
AHNR,Materials,Precious Metals Gold Mining 
PTABF,Consumer Staples,Food Products
MASN,Consumer Discretionary,Specialty Retail
BUGDF,Health Care,Health Care Providers (non-HMO)
PGPHF,Financials,Diversified Financials
PIAIF,Financials,Life Health & Multi-line Insurance
ELPQF,Consumer Discretionary,Distributors Multiline Retail
ADXRF,Energy,Oil & Gas Exploration & Production 
BNTGF,Industrials,Trading Companies & Distributors
AGTAF,Consumer Staples,Food Products
AEXAF,Information Technology,Internet Software & IT Services
SOCLF,Energy,Oil & Gas Exploration & Production 
MHTZF,Energy,Coal & Consumable Fuels 
LSGOF,Real Estate,Real Estate
KGDEF,Information Technology,Software
FOSUF,Industrials,Industrial Conglomerates
PKBAF,Industrials,Industrial Conglomerates
PSPSF,Real Estate,Real Estate
PMTYF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
SOSCF,Consumer Staples,Food Products
LESAF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
PRMK,Communication Services,Media
INBK,Financials,Banks
VUPPF,Financials,Diversified Financials
AVEVF,Information Technology,Software
AOMFF,Industrials,Construction & Farm Machinery
MITSF,Industrials,Trading Companies & Distributors
HHULF,Industrials,Transportation Air Freight & Marine
CIBY,Communication Services,Diversified Telecommunication Services
AMLZF,Materials,Aluminum Steel
FMMFF,Industrials,Industrial Machinery
KBCSF,Financials,Banks
NWPHF,Health Care,Pharmaceuticals
MAORF,Consumer Discretionary,Hotels Leisure & Consumer Services
MVRBF,Health Care,Biotechnology Life Sciences
SKHCF,Health Care,Health Care Providers (non-HMO)
RNHEF,Real Estate,Real Estate
BYOGF,Energy,Oil & Gas Exploration & Production 
MEOBF,Health Care,Biotechnology Life Sciences
BAKPF,Energy,Oil & Gas Exploration & Production 
KRYPF,Real Estate,Real Estate
TDCH,Information Technology,Software
JGHG,Information Technology,Software
SMTGF,Information Technology,Semiconductor Equipment
CICOF,Industrials,Transportation Air Freight & Marine
DTNOF,Energy,Oil & Gas Exploration & Production 
PCFBF,Industrials,Transportation Air Freight & Marine
LWSOF,Consumer Staples,Food & Stapes Retailing
ELXMF,Health Care,Health Crare Equipment & Technology
BOVNF,Health Care,Biotechnology Life Sciences
NDGPF,Materials,Paper & Forest Products
KHNGF,Industrials,Transportation Air Freight & Marine
UCBJF,Health Care,Pharmaceuticals
DNGFF,Industrials,Electrical Equipment
LCSHF,Financials,Insurance Brokers & Reinsurance
MTGRF,Materials,Aluminum Steel
RNWEF,Information Technology,Semiconductor Equipment
FRCOF,Consumer Discretionary,Apparel & Textiles
NFSHF,Energy,Oil & Gas Drilling
THAFF,Industrials,Industrial Conglomerates
SOHOF,Real Estate,Real Estate
VOYRF,Materials,Precious Metals Gold Mining 
BOARF,Materials,Precious Metals Gold Mining 
TKOMF,Financials,Insurance Brokers & Reinsurance
CDGXF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
SDDFF,Materials,Aluminum Steel
STCO,Communication Services,Diversified Telecommunication Services
BKHPF,Financials,Banks
NTXFF,Financials,Diversified Financials
EARI,Information Technology,Software
GXSBF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
GZTGF,Real Estate,Real Estate
ACGBF,Financials,Banks
PEIMF,Materials,Precious Metals Gold Mining 
AMFPF,Health Care,Health Care Providers (non-HMO)
GWEFF,Utilities,Multi-Utilities Water Utilities Power
KKWFF,Industrials,Construction & Engineering
RTLLF,Industrials,Industrial Machinery
HEGLF,Materials,Precious Metals Gold Mining 
DLPTF,Industrials,Transportation Air Freight & Marine
BGAIF,Health Care,Biotechnology Life Sciences
IRNRF,Materials,Aluminum Steel
LMPMF,Materials,Paper & Forest Products
BOCOF,Materials,Precious Metals Gold Mining 
ELCPF,Utilities,Electric Utilities
SBKO,Financials,Banks
CTUNF,Consumer Staples,Food Products
CESTF,Real Estate,Real Estate
COFI,Communication Services,Media
SFHLF,Consumer Discretionary,Auotomobiles & Components
WLMIF,Consumer Staples,Food Products
LONKF,Industrials,Construction & Farm Machinery
RNWB,Materials,Chemicals
CCOZF,Energy,Coal & Consumable Fuels 
CLZNF,Materials,Specialty Chemicals 
YIPCF,Materials,Chemicals
SCRPF,Utilities,Multi-Utilities Water Utilities Power
AZTEF,Communication Services,Media
MNXMF,Materials,Precious Metals Gold Mining 
DSDVF,Industrials,Transportation Air Freight & Marine
RBMTF,Materials,Precious Metals Gold Mining 
CHOWF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
WHWRF,Industrials,Building Products
HCXLF,Financials,Insurance Brokers & Reinsurance
ASXFF,Financials,Diversified Financials
TIACF,Real Estate,Real Estate
MLXEF,Materials,Precious Metals Gold Mining 
ARUXF,Health Care,Pharmaceuticals
NPPXF,Communication Services,Diversified Telecommunication Services
WQTEF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
EDRVF,Utilities,Multi-Utilities Water Utilities Power
BNNLF,Energy,Coal & Consumable Fuels 
FNLPF,Materials,Precious Metals Gold Mining 
ABGSF,Financials,Diversified Financials
CMTDF,Financials,Banks
CAKFF,Health Care,Health Care Providers (non-HMO)
MCSHF,Consumer Staples,Food & Stapes Retailing
CRWOF,Industrials,Construction & Engineering
MZHOF,Financials,Banks
BWNAF,Materials,Precious Metals Gold Mining 
ZHAOF,Materials,Precious Metals Gold Mining 
BCNAF,Information Technology,Computers Electronics
WHLKF,Real Estate,Real Estate
SPXSF,Industrials,Industrial Machinery
NGCRF,Consumer Discretionary,Hotels Leisure & Consumer Services
SILXF,Information Technology,Semiconductors
JIAXF,Materials,Precious Metals Gold Mining 
AGPIF,Materials,Aluminum Steel
CBLUF,Materials,Chemicals
OSCUF,Financials,Diversified Financials
GNZR,Information Technology,Internet Software & IT Services
HOCFF,Industrials,Construction & Engineering
SNPHF,Health Care,Pharmaceuticals
SIOLF,Real Estate,Real Estate
FPLPF,Financials,Diversified Financials
HKGEF,Communication Services,Media
GARPF,Consumer Staples,Food Products
KRNGF,Energy,Oil & Gas Exploration & Production 
TKGL,Information Technology,Internet Software & IT Services
RFLFF,Consumer Discretionary,Hotels Leisure & Consumer Services
GRRMF,Health Care,Biotechnology Life Sciences
EMYB,Financials,Banks
SSAAF,Materials,Aluminum Steel
JBARF,Financials,Diversified Financials
ICPVF,Materials,Chemicals
NURPF,Health Care,Pharmaceuticals
VETTF,Utilities,Multi-Utilities Water Utilities Power
CKOCF,Industrials,Construction & Engineering
SGXXF,Utilities,Multi-Utilities Water Utilities Power
SNROF,Consumer Discretionary,Specialty Stores
LGCHF,Real Estate,Real Estate
SMVR,Industrials,Commercial & Professional Services
OXBDF,Health Care,Biotechnology Life Sciences
COLDF,Industrials,Commercial & Professional Services
RGRLF,Energy,Oil & Gas Exploration & Production 
MDEVF,Consumer Discretionary,Hotels Leisure & Consumer Services
EWCLF,Utilities,Multi-Utilities Water Utilities Power
NHPEF,Energy,Coal & Consumable Fuels 
ITVPF,Communication Services,Media
OUTFF,Materials,Aluminum Steel
SWZCF,Communication Services,Diversified Telecommunication Services
OTED,Consumer Discretionary,Hotels Leisure & Consumer Services
TGONF,Financials,Diversified Financials
PANRF,Materials,Precious Metals Gold Mining 
PXSTF,Communication Services,Media
SRWRF,Information Technology,Semiconductors
WHLX,Communication Services,Media
MIMTF,Materials,Precious Metals Gold Mining 
IINHF,Financials,Diversified Financials
PSDNF,Materials,Precious Metals Gold Mining 
ALFVF,Industrials,Industrial Machinery
NANHF,Communication Services,Media
MCRT,Information Technology,Computers Electronics
LPMDF,Real Estate,Real Estate
OERCF,Industrials,Transportation Air Freight & Marine
CITAF,Industrials,Trading Companies & Distributors
FURCF,Consumer Discretionary,Auotomobiles & Components
ALMMF,Materials,Aluminum Steel
SNGSF,Industrials,Industrial Machinery
BKFCF,Financials,Banks
EGRNF,Real Estate,Real Estate
HSITF,Health Care,Biotechnology Life Sciences
RNMBF,Industrials,Industrial Conglomerates
KGHPF,Materials,Precious Metals Gold Mining 
YSHLF,Industrials,Construction & Farm Machinery
YUEXF,Real Estate,Real Estate
FPHHF,Utilities,Electric Utilities
CLSZF,Utilities,Gas Utilities
GTWCF,Real Estate,Real Estate
CSYJF,Information Technology,Internet Software & IT Services
RIVE,Financials,Banks
VSRV,Information Technology,Software
SVLKF,Materials,Precious Metals Gold Mining 
SVAP,Materials,Precious Metals Gold Mining 
CDSAF,Materials,Chemicals
JETR,Industrials,Aerospace & Defense 
SUMCF,Information Technology,Semiconductor Equipment
SHWDF,Materials,Chemicals
AJISF,Industrials,Commercial & Professional Services
FSLUF,Industrials,Transportation Air Freight & Marine
IMHDF,Consumer Discretionary,Distributors Multiline Retail
RLTOF,Energy,Oil & Gas Exploration & Production 
LIXT,Health Care,Biotechnology Life Sciences
VTMLF,Materials,Precious Metals Gold Mining 
MYMD,Health Care,Pharmaceuticals
IBIDF,Information Technology,Computers Electronics
SFRRF,Materials,Precious Metals Gold Mining 
ELXPF,Energy,Oil & Gas Exploration & Production 
SHVTF,Consumer Staples,Food Products
BYCBF,Consumer Staples,Food Products
NYUKF,Industrials,Transportation Air Freight & Marine
CTAIF,Consumer Staples,Food & Stapes Retailing
ITSPF,Industrials,Industrial Conglomerates
RAIFF,Financials,Banks
SMFTF,Materials,Containers & Packaging
GYUAF,Industrials,Electrical Equipment
TLOFF,Materials,Precious Metals Gold Mining 
GZPHF,Health Care,Pharmaceuticals
NPEGF,Information Technology,Computers Electronics
HNLGF,Real Estate,Real Estate
BRYAF,Consumer Discretionary,Industrial Conglomerates
LNZNF,Materials,Chemicals
PITPF,Materials,Construction Materials 
PFGBQ,Information Technology,Communications Equipment
ALMFF,Information Technology,Software
TLPFF,Industrials,Commercial & Professional Services
RMLRF,Materials,Precious Metals Gold Mining 
TDBOF,Consumer Discretionary,Auotomobiles & Components
FLES,Health Care,Health Care Providers (non-HMO)
AMMCF,Materials,Precious Metals Gold Mining 
PRBCF,Information Technology,Computers Electronics
BRNGF,Energy,Oil & Gas Exploration & Production 
RXMD,Consumer Staples,Food & Stapes Retailing
SKPO,Energy,Oil & Gas Equipment & Services 
ICTEF,Industrials,Transportation Air Freight & Marine
ARKAF,Materials,Chemicals
MMMKF,Materials,Precious Metals Gold Mining 
PRRUF,Health Care,Biotechnology Life Sciences
ZHUZF,Industrials,Electrical Equipment
NZSTF,Financials,Diversified Financials
CWLDF,Consumer Discretionary,Hotels Leisure & Consumer Services
NGELF,Energy,Oil & Gas Exploration & Production 
KBDCF,Information Technology,Computers Electronics
DKILF,Industrials,Building Products
CJPRF,Industrials,Road & Rail
EPWDF,Utilities,Multi-Utilities Water Utilities Power
CTRYF,Real Estate,Real Estate
CHFFF,Industrials,Commercial & Professional Services
CAULF,Energy,Coal & Consumable Fuels 
DLGNF,Information Technology,Semiconductors
WJRYF,Industrials,Road & Rail
SAGD,Health Care,Pharmaceuticals
WFAFF,Consumer Discretionary,Distributors Multiline Retail
TWODF,Consumer Discretionary,Homebuilding
GLAPF,Consumer Staples,Food Products
SMEBF,Industrials,Industrial Conglomerates
BOMXF,Financials,Diversified Financials
EVGN,Health Care,Biotechnology Life Sciences
PIEJF,Financials,Diversified Financials
PNFTF,Energy,Oil & Gas Exploration & Production 
ICNOF,Energy,Oil & Gas Exploration & Production 
AEDC,Energy,Oil & Gas Exploration & Production 
AEMMF,Utilities,Multi-Utilities Water Utilities Power
BRVRF,Materials,Precious Metals Gold Mining 
WSML,Consumer Staples,Household & Personal Products
NMEHF,Real Estate,Real Estate
NTRR,Consumer Staples,Household & Personal Products
WVMDF,Materials,Precious Metals Gold Mining 
UI,Information Technology,Communications Equipment
SSMXY,Health Care,Health Crare Equipment & Technology
KARBF,Health Care,Pharmaceuticals
HPHTF,Information Technology,Computers Electronics
SRHGF,Consumer Staples,Food & Stapes Retailing
BOIVF,Communication Services,Media
FRTCF,Real Estate,Real Estate
MDNDF,Consumer Discretionary,Restaurants
ATASF,Industrials,Transportation Air Freight & Marine
AGPYF,Real Estate,Real Estate
GCLMF,Energy,Coal & Consumable Fuels 
MCRZF,Materials,Precious Metals Gold Mining 
FITX,Consumer Staples,Household & Personal Products
CVPBF,Consumer Staples,Food & Stapes Retailing
PSGTF,Materials,Construction Materials 
KNCRF,Industrials,Industrial Machinery
TTAPF,Utilities,Multi-Utilities Water Utilities Power
TKGBF,Financials,Banks
ASEKF,Consumer Discretionary,Auotomobiles & Components
BDVSF,Industrials,Industrial Conglomerates
GNGBF,Health Care,Health Crare Equipment & Technology
MNTHF,Consumer Discretionary,Auotomobiles & Components
PYOIF,Industrials,Transportation Air Freight & Marine
MANZF,Information Technology,Semiconductor Equipment
TOPCF,Information Technology,Computers Electronics
SNLAF,Real Estate,Real Estate
MLSPF,Industrials,Industrial Conglomerates
DAWIF,Industrials,Industrial Machinery
QRHC,Industrials,Commercial & Professional Services
NPSGF,Industrials,Building Products
JAZTF,Communication Services,Diversified Telecommunication Services
MFGHF,Industrials,Transportation Air Freight & Marine
QTCI,Consumer Staples,Household & Personal Products
PIAGF,Consumer Discretionary,Auotomobiles & Components
MPSYF,Health Care,Biotechnology Life Sciences
NDCVF,Information Technology,Semiconductors
PHKIF,Real Estate,Real Estate
